niche,query,score,video_id,url,title,channel,channel_handle,views,views_text,published,age_days_est,views_per_day_est,duration_seconds,duration_minutes,is_long_1h_plus
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,46.97,RqHR6J4tR3Q,https://www.youtube.com/watch?v=RqHR6J4tR3Q,Relaxing Celtic Music with Rain 11 Hours💦 Alley lane in a fantasy medieval city😴#medievalmusic,EliaS,@EliasCeltic,717821,"717,821 views",Streamed 2 years ago,730,983.32,41949,699.15,True
current_jazz_lounge,smooth jazz lounge 1 hour 30 relaxing instrumental,46.93,eHE_odJq8uU,https://www.youtube.com/watch?v=eHE_odJq8uU,⌚ 2 HOUR 30 of NEO SOUL Instrumental Music (Relaxing / Calming / Chill) LONG MIX,Fasol Prod,@FasolProd,705807,"705,807 views",2 years ago,730,966.86,8990,149.83,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,46.91,aIMhtT52fi8,https://www.youtube.com/watch?v=aIMhtT52fi8,Vale of the Quiet Heart | Fantasy Celtic Ambience | Relaxing Music [No Ads],Strings of Eternity,@StringsofEternity,2029565,"2,029,565 views",8 months ago,240,8456.52,3741,62.35,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,46.75,jNnBO5Ct-CI,https://www.youtube.com/watch?v=jNnBO5Ct-CI,music for deep focus - no vocals house mix to eliminate distraction,SOUND ISLAND,@soundlisland,157839,"157,839 views",6 months ago,180,876.88,10813,180.22,True
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,46.75,jNnBO5Ct-CI,https://www.youtube.com/watch?v=jNnBO5Ct-CI,music for deep focus - no vocals house mix to eliminate distraction,SOUND ISLAND,@soundlisland,157839,"157,839 views",6 months ago,180,876.88,10813,180.22,True
discovery_christian_sleep_ambient,soaking worship instrumental sleep music no words,46.74,5-qfzvoHaic,https://www.youtube.com/watch?v=5-qfzvoHaic,"Worship Instrumental Music with Rain, Christian Instrumental Worship Music with Rain Sounds",Overflow Worship,@Overflow_Worship,316795,"316,795 views",Streamed 1 year ago,365,867.93,42899,714.98,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,46.44,gSgFTp0wFVU,https://www.youtube.com/watch?v=gSgFTp0wFVU,Medieval Stone Village – Peaceful Tavern & Village Music from the Middle Ages,Mystic Celtic,@MysticCeltic68,262945,"262,945 views",1 year ago,365,720.4,11658,194.3,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,46.36,o9TLugFa7M8,https://www.youtube.com/watch?v=o9TLugFa7M8,AFRO / MELODIC HOUSE 2026 – Deep Hypnotic Afro Vibes | Black Coffee Style DJ Set 🔥,Afro Melodic House Mix,@AfroMelodicHouseMix,122322,"122,322 views",6 months ago,180,679.57,7696,128.27,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,46.35,Fxnkx7duh9M,https://www.youtube.com/watch?v=Fxnkx7duh9M,The Secret Place: 8 Hour Instrumental Soaking Worship | Prayer & Meditation Music,DappyTKeys,/channel/UCGr0_ltrKMMsUDWPvrXvtJw,986842,"986,842 views",4 years ago,1460,675.92,28864,481.07,True
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,46.29,m6SOJlkN1zU,https://www.youtube.com/watch?v=m6SOJlkN1zU,"𝐂𝐨𝐳𝐲 𝐂𝐨𝐟𝐟𝐞𝐞 𝐒𝐡𝐨𝐩 𝐀𝐦𝐛𝐢𝐞𝐧𝐜𝐞 | 𝐃𝐚𝐫𝐤 𝐀𝐜𝐚𝐝𝐞𝐦𝐢𝐚 𝐌𝐮𝐬𝐢𝐜 𝐟𝐨𝐫 𝐒𝐭𝐮𝐝𝐲𝐢𝐧𝐠, 𝐑𝐞𝐚𝐝𝐢𝐧𝐠, 𝐖𝐫𝐢𝐭𝐢𝐧𝐠 | 𝐌𝐞𝐥𝐚𝐧𝐜𝐡𝐨𝐥𝐢𝐜 𝐏𝐢𝐚𝐧𝐨",𝐑𝐄𝐆𝐍𝐔𝐌 𝐔𝐌𝐁𝐑𝐀𝐄,/channel/UCfZVLUVgZGUaiSV_jNNiHnw,5945864,"5,945,864 views",2 years ago,730,8145.02,3966,66.1,True
current_jazz_lounge,smooth jazz lounge 1 hour 30 relaxing instrumental,46.27,hBdXoN1eM0Y,https://www.youtube.com/watch?v=hBdXoN1eM0Y,"Smooth Jazz Guitar | Good Vibes Music to Read, Relax, or Working | Restaurant & Lounge Bar Music",Guitar Cafe,/channel/UCVPkjW_awPIHoBLzbF_0Psg,929325,"929,325 views",4 years ago,1460,636.52,28801,480.02,True
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,46.25,lgviQrW1VjA,https://www.youtube.com/watch?v=lgviQrW1VjA,𝐌𝐞𝐥𝐚𝐧𝐜𝐡𝐨𝐥𝐢𝐜 𝐏𝐢𝐚𝐧𝐨 𝐟𝐨𝐫 𝐃𝐚𝐫𝐤 𝐀𝐜𝐚𝐝𝐞𝐦𝐢𝐚 𝐅𝐨𝐫𝐠𝐨𝐭𝐭𝐞𝐧 | 𝐃𝐚𝐫𝐤 𝐀𝐜𝐚𝐝𝐞𝐦𝐢𝐚 𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭 | 𝐌𝐮𝐬𝐢𝐜 & 𝐑𝐚𝐢𝐧 𝐀𝐦𝐛𝐢𝐞𝐧𝐜𝐞,Demure,@Demure_Piano,456232,"456,232 views",Streamed 2 years ago,730,624.98,40359,672.65,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,46.24,eX-683ojd9g,https://www.youtube.com/watch?v=eX-683ojd9g,Jesus & Me – Chill Christian Lofi + Daily Bible Verses for Hope & Strength,Echoes of Peace,@echoesofpeaceid,226600,"226,600 views",Streamed 1 year ago,365,620.82,42900,715.0,True
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,46.2,wrh7uXQ8Lqo,https://www.youtube.com/watch?v=wrh7uXQ8Lqo,🎵 Salmos em Blues Para Acalmar e Curar a Tristeza da ALMA | Louvor de Adoração Profunda 🎵,Salmos em Blues,@SalmosEmBlues,125546,"125,546 views",7 months ago,210,597.84,7200,120.0,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,46.16,QK4VBXgeLd8,https://www.youtube.com/watch?v=QK4VBXgeLd8,Serenity of the Old World  (3 Hours) – Celtic Medieval | Relaxing Fantasy Music,Celtic Soul ,@CelticSoulAmbience,211725,"211,725 views",1 year ago,365,580.07,11365,189.42,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,46.15,77josiVMsk8,https://www.youtube.com/watch?v=77josiVMsk8,God’s Promises 🌟 [Christian Lofi Instrumental Worship],The Lofi Christian,/channel/UCwckSFwCQbw_BiCzNab44Ng,210302,"210,302 views",1 year ago,365,576.17,7647,127.45,True
discovery_dark_academia_piano,dark academia piano playlist for reading 1 hour,46.12,thMUHfXxO0o,https://www.youtube.com/watch?v=thMUHfXxO0o,alone with every answer | dark academia playlist,memoriae,/channel/UCYUBerFKFc7M-5mfBUuqG_Q,100407,"100,407 views",6 months ago,180,557.82,7545,125.75,True
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,45.92,COlemrbIBQQ,https://www.youtube.com/watch?v=COlemrbIBQQ,Calm Christian Music with Smooth Jazz Worship & Christian Jazz Café Music for Relaxation,Heaven Jazz Café,@HeavenJazzCaf%C3%A9,716503,"716,503 views",3 months ago,90,7961.14,5260,87.67,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,45.91,HPBAsnMcnTg,https://www.youtube.com/watch?v=HPBAsnMcnTg,"Hillsong but it's Lofi | 2 hour christian lofi playlist for study, prayer, work, relax and chill",LowlyFM,@lowlyfm,332072,"332,072 views",2 years ago,730,454.89,7256,120.93,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,45.83,RNL-O6OE83g,https://www.youtube.com/watch?v=RNL-O6OE83g,ASLEEP IN MINUTES! [Calming Christian RELAXING MUSIC + Beautiful 4K Ambient Nature],Healing Project Music,/channel/UCzTkutStA8SWQGDw9J9qD6w,455453,"455,453 views",3 years ago,1095,415.94,36214,603.57,True
discovery_dark_academia_piano,gothic study music dark academia ambience,45.78,pi9FADv2Qwg,https://www.youtube.com/watch?v=pi9FADv2Qwg,Bookstore Ambience on Gothic Street | Victorian Ambience | Dark Academia Music & Haunted Melodies,Dark Academia ,@darkmusicno1,143206,"143,206 views",Streamed 1 year ago,365,392.35,42898,714.97,True
discovery_dark_academia_piano,gothic study music dark academia ambience,45.6,lfAvxIJDi00,https://www.youtube.com/watch?v=lfAvxIJDi00,Dark Academia Piano and Cello | Discovering Ancient Secrets in a Gothic Study,Elemental SoundWorks,/channel/UCdsLSmcM1e6cHfYEVzuToGw,218802,"218,802 views",2 years ago,730,299.73,12367,206.12,True
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,45.56,fOCQucmlhiY,https://www.youtube.com/watch?v=fOCQucmlhiY,"LOUVORES CALMOS PARA DORMIR, COM TELA ESCURA - Melhores hinos de 2023- 2024",Melhores Músicas Gospel,@melhoresmusicasgospel6682,203174,"203,174 views",2 years ago,730,278.32,9683,161.38,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,45.56,WrImmisEbAA,https://www.youtube.com/watch?v=WrImmisEbAA,"Gratitude || 10-Hour Christian Sleep Music | Piano Instrumental for Sleep, Prayer and Worship",Depths of Worship,@DepthsofWorship,204830,"204,830 views",2 years ago,730,280.59,36020,600.33,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,45.49,MVW9lYilcRk,https://www.youtube.com/watch?v=MVW9lYilcRk,8 Hour Christian Piano with Nature Sounds & Scriptures | Prayer & Meditation Music,DappyTKeys,/channel/UCGr0_ltrKMMsUDWPvrXvtJw,179938,"179,938 views",2 years ago,730,246.49,28694,478.23,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,45.45,Np84FQApgGs,https://www.youtube.com/watch?v=Np84FQApgGs,8 - Hours Prophetic Worship Music | Instrumental Sleep and Relaxation Music,Waldner Worship,/channel/UCdgvkanspoiupNua40EQzCg,490120,"490,120 views",6 years ago,2190,223.8,29312,488.53,True
current_jazz_lounge,jazz cafe music for work study relaxing 1 hour,45.39,JdtUUe7ZgGI,https://www.youtube.com/watch?v=JdtUUe7ZgGI,"Happy Jazz - Jazz Music For Study, Work, Relax - 24 Hours Smooth Jazz for Studying, Relaxing",Coffee Jazz BGM Music,/channel/UCt_nVBJIE1sZWHXpdrp2KNw,288011,"288,011 views",4 years ago,1460,197.27,86408,1440.13,True
discovery_christian_sleep_ambient,christian sleep music 8 hours healing prayer instrumental,45.32,dRWsMUryeMM,https://www.youtube.com/watch?v=dRWsMUryeMM,Deep Presence [8 Hours Soaking Sleep],Soaking Music of the Holy Spirit,@soakingmusicoftheholyspirit,174065,"174,065 views",3 years ago,1095,158.96,30580,509.67,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,45.15,zLZ6-pSSwUo,https://www.youtube.com/watch?v=zLZ6-pSSwUo,"Radio Lo-Fi Cristão | estudar, relaxar ou orar",Radio Lo-Fi Cristã,@radio.lo-fi.crist%C3%A3,106810,"106,810 views",Streamed 4 years ago,1460,73.16,7322,122.03,True
current_dark_deep_house_noir_pulse,after 2am dark deep house mix focus no vocals,45.0,KB0Ky10PayQ,https://www.youtube.com/watch?v=KB0Ky10PayQ,"T R A P S O U L 2 (Smooth Dark Beats Mix) (feat. Dannt El Ingeniero, Jaywoodbeatz, Marzen G,...",Tower Beatz,/channel/UCCeFprxfCAz1c9CVLv7A3mA,1829487,"1,829,487 views",,,,8576,142.93,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,44.99,gm6C4Zwrk9o,https://www.youtube.com/watch?v=gm6C4Zwrk9o,🎶 Best of Deep TRANCE 2026 | Melodic Progressive Mix | Vol. 39 🔥,Trance Crowd and Chill Electronic Music,,899282,"899,282 views",4 months ago,120,7494.02,3659,60.98,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,44.16,FiO1Qao2so4,https://www.youtube.com/watch?v=FiO1Qao2so4,Entra en Mi Casa –Música Cristiana de Adoración y Presencia de Dios | Canción que Toca el Corazón 🙏✨,Voz de Esperanza,@VozdeEsperanza-d4g,4099709,"4,099,709 views",8 months ago,240,17082.12,2330,38.83,False
discovery_afro_deep_house,afro melodic house mix 2026 long mix,44.03,6lx2tTZ-veY,https://www.youtube.com/watch?v=6lx2tTZ-veY,Afro House 2026 Mix | Deep Melodic Set 🎧 | Black Coffee Style Vol.62,Afro House club,@AfroHouseclub-l6y,7017,"7,017 views",1 day ago,1,7017.0,6520,108.67,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,43.4,W3agu10Exso,https://www.youtube.com/watch?v=W3agu10Exso,Stones that Outlived Us | Fantasy Celtic Ambience | Relaxing Music [No Ads],Strings of Eternity,@StringsofEternity,2099,"2,099 views",22 hours ago,0.5,4198.0,11430,190.5,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,43.24,YuQYb9r1cDU,https://www.youtube.com/watch?v=YuQYb9r1cDU,Best of Deep House 2026 | Melodic House & Late Night Vibes | Deep Melodic Set #22 Lost in Deep Vibes,NAVTUNE,/channel/UC9vofs3PQi2afApCEm_n3TQ,397189,"397,189 views",2 months ago,60,6619.82,4523,75.38,True
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,43.09,ztX5R7YehaY,https://www.youtube.com/watch?v=ztX5R7YehaY,Afro House Jazz Mix | (Late Flow) Nighttime Session | Ideal for Late Hours & Work,Rhythm & Form,/channel/UCxfzbOh_0bMagReGmrceVrw,139265,"139,265 views",3 months ago,90,1547.39,6115,101.92,True
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,42.67,ZAInbATRu5Q,https://www.youtube.com/watch?v=ZAInbATRu5Q,Afro House Mix 2026 | The Best of Afro House 2026,AfroAura,@AfroAura0,1140238,"1,140,238 views",6 months ago,180,6334.66,4220,70.33,True
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,42.47,Dlek00nLtU8,https://www.youtube.com/watch?v=Dlek00nLtU8,✝️ Mi Cristo – Blues Gospel Profundo | Cruz & Blues Worship Música Cristiana 🙏🔥,BLUES GOSPEL,@BLUESGOSPEL-u3l,258989,"258,989 views",7 months ago,210,1233.28,5819,96.98,True
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,42.35,8-GRygztB0A,https://www.youtube.com/watch?v=8-GRygztB0A,FILHO DA FÉ - Clipe Oficial (Música para quem tem Proteção e Força) AdoraSoul,AdoraSOUL Br,@AdoraSOULbr,970355,"970,355 views",2 months ago,60,16172.58,198,3.3,False
discovery_dark_academia_piano,dark academia piano playlist for reading 1 hour,41.94,Srwxd7hcygM,https://www.youtube.com/watch?v=Srwxd7hcygM,lost in thoughts for 1 hour,la vinyls,@lavinyls,4357687,"4,357,687 views",2 years ago,730,5969.43,3618,60.3,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,41.9,InhDvzLYl8U,https://www.youtube.com/watch?v=InhDvzLYl8U,🎶 Best of Deep TRANCE 2026 | Melodic Progressive Mix | Vol. 40 🔥,Trance Crowd and Chill Electronic Music,,535684,"535,684 views",3 months ago,90,5952.04,3607,60.12,True
current_spanish_gospel_blues,Música cristiana blues español para descansar oración,41.77,SoZodqiotLo,https://www.youtube.com/watch?v=SoZodqiotLo,✝️ Mi Cristo – Blues Gospel Profundo | Cruz & Blues Worship Música Cristiana 🙏🔥,BLUES GOSPEL,@BLUESGOSPEL-u3l,158867,"158,867 views",6 months ago,180,882.59,5497,91.62,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,41.65,dAL6ocFGlhg,https://www.youtube.com/watch?v=dAL6ocFGlhg,TÓCAME EN LO PROFUNDO | Adoración Profética Africana Para Sanar El Alma 🙏🔥,Nair Lukeni,@nairlukenioficial,949449,"949,449 views",2 months ago,60,15824.15,366,6.1,False
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,41.61,UMfrprtGChY,https://www.youtube.com/watch?v=UMfrprtGChY,Late Night Christian Study Mix [Background Christian Music Playlist],LowlyFM,@lowlyfm,587545,"587,545 views",2 years ago,730,804.86,7162,119.37,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,41.14,YWDrEA_Q6Kw,https://www.youtube.com/watch?v=YWDrEA_Q6Kw,Afro House 2026 🔥 Sunset Deep Melodic Mix | Black Coffee Style,AfroDezz Sound,@afrodezzsound,92055,"92,055 views",1 month ago,30,3068.5,13563,226.05,True
current_jazz_lounge,smooth jazz lounge 1 hour 30 relaxing instrumental,40.9,V1a6a3knXVo,https://www.youtube.com/watch?v=V1a6a3knXVo,SMOOTH LOUNGE JAZZ Vol.3 | SUNSET CHILLOUT | 1 Hour of Relaxing Saxophone Melodies,MUSIC IS MY THERAPY,@musicismytherapy2025,134396,"134,396 views",10 months ago,300,447.99,5633,93.88,True
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,40.65,zZf3Y_4qGUM,https://www.youtube.com/watch?v=zZf3Y_4qGUM,Louvores Gospel 2025 - Tela Preta,Louvores Tela Preta,@louvorestelapreta,118580,"118,580 views",1 year ago,365,324.88,6405,106.75,True
discovery_afro_deep_house,afro house sunset mix 1 hour deep house,40.65,H4M1E5SeiMo,https://www.youtube.com/watch?v=H4M1E5SeiMo,Afro House Sunset Mix 2026 | Miami Set by Gianni Blu,Gianni Blu,/channel/UClfIvD6F3F9Ij2awe0s0a7w,1757004,"1,757,004 views",11 months ago,330,5324.25,3902,65.03,True
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,40.29,7ImOpthG3dc,https://www.youtube.com/watch?v=7ImOpthG3dc,"While You Work, Let God Speak to You | Christian Blues Worship (24h)",Louvor Blues Oficial and Louvor Blues,,1543855,"1,543,855 views",Streamed 10 months ago,300,5146.18,4446,74.1,True
current_spanish_gospel_blues,Dios conoce tu dolor Gospel Blues en Español 1 hora,40.06,dvF1_nwXME4,https://www.youtube.com/watch?v=dvF1_nwXME4,Dios Nunca Llega Tarde... Cada Puerta Cerrada Era Su Protección | Lumea Soul | Spanish Soul Blues,Lumea Soul,/channel/UCE02527oqdPpsL2z52d0xKg,901684,"901,684 views",2 months ago,60,15028.07,280,4.67,False
current_ptbr_country_gospel_blues,Country Blues Gospel português playlist completa oração madrugada,39.79,OKLurjkt_kk,https://www.youtube.com/watch?v=OKLurjkt_kk,OS MELHORES LOUVORES 2026 | Seu Antônio (orações cantadas para quem precisa respirar),Seu Antônio ,@seuantonio-i8n,293835,"293,835 views",2 months ago,60,4897.25,4250,70.83,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,39.19,YOEfhQO-qSk,https://www.youtube.com/watch?v=YOEfhQO-qSk,"Quiet Rainy Evening Café ☕ Smooth Jazz & Warm Coffee Shop Ambience for Study, Work and Relax",Civet Café BGM,@CivetCafeBGM,4798,"4,798 views",12 hours ago,0.5,9596.0,4186,69.77,True
discovery_dark_academia_piano,gothic study music dark academia ambience,38.76,sVSYjxXvWZU,https://www.youtube.com/watch?v=sVSYjxXvWZU,Dark Academia Ambience for Reading | One More Chapter in a Gothic Village | Piano & Rain Sounds,Ashen Codex,@ashencodex,1880,"1,880 views",Streamed 1 day ago,1,1880.0,13861,231.02,True
current_jazz_lounge,rainy night jazz coffee shop ambience 2026,37.9,U7Nk92AwADk,https://www.youtube.com/watch?v=U7Nk92AwADk,Immersive Rainy Coffee Shop Ambience ☕Soft Instrumental Jazz with Rain & Fireplace Sounds for Relax,Tiny Café Jazz,@TinyCaf%C3%A9Jazz,43426,"43,426 views",1 month ago,30,1447.53,13737,228.95,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,37.66,talRDCCgN9Q,https://www.youtube.com/watch?v=talRDCCgN9Q,When the Wind Spoke | Fantasy Celtic Ambience | Relaxing Music [No Ads],Strings of Eternity,@StringsofEternity,1034012,"1,034,012 views",9 months ago,270,3829.67,4041,67.35,True
current_jazz_lounge,smooth jazz lounge 1 hour 30 relaxing instrumental,37.48,zhcDMf3GG68,https://www.youtube.com/watch?v=zhcDMf3GG68,SMOOTH LOUNGE JAZZ  | Sunset Luxury Chillout | Relaxing Saxophone Melodies | 1 Hour Evening Chill,MUSIC IS MY THERAPY,@musicismytherapy2025,1234617,"1,234,617 views",11 months ago,330,3741.26,3906,65.1,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,37.27,Ko0J8BrMviQ,https://www.youtube.com/watch?v=Ko0J8BrMviQ,Afro House 2026 Mix | Deep Melodic Set 🎧 | Black Coffee Style Vol.63,Afro House club,@AfroHouseclub-l6y,1818,"1,818 views",13 hours ago,0.5,3636.0,6365,106.08,True
discovery_afro_deep_house,afro deep house mix 2026 1 hour no vocals,37.18,6A1EMY_DJHo,https://www.youtube.com/watch?v=6A1EMY_DJHo,Afro House 2026 | Deep Melodic Set | Black Coffee Vibes Vol. 42 ☕,Afro House Culture,@AfroHouse4Culture,430678,"430,678 views",4 months ago,120,3588.98,3745,62.42,True
discovery_latin_gospel_lofi,lofi cristiano en español para dormir estudiar,37.05,Y3Q9KrNxpS4,https://www.youtube.com/watch?v=Y3Q9KrNxpS4,🎷 Jazz Cristiano Relajante ☕ Todo lo Puedo en Cristo | Para Trabajar y Estudiar | Lo-fi Jazz,Café con Jesús,@CafeConJesusJazz,211486,"211,486 views",2 months ago,60,3524.77,4830,80.5,True
discovery_latin_gospel_lofi,música cristiana lofi para estudiar orar 1 hora,36.76,7B6dKPHBNTE,https://www.youtube.com/watch?v=7B6dKPHBNTE,"Chill & Lo-Fi Cristiano | 2 Horas de Música para Estudiar, Orar, Relajarse o Trabajar",Silbo Apacible,/channel/UCIxNzd5S68ZeqBKvFyHuQKg,12306,"12,306 views",2 weeks ago,14,879.0,8181,136.35,True
current_ptbr_country_gospel_blues,Country Gospel Blues português 1 hora louvores para acalmar o coração,36.64,Ihmz95u44Dk,https://www.youtube.com/watch?v=Ihmz95u44Dk,"Louvor Soul e Blues, Vol. 5 – Adoração Profunda em Cada Acorde",M & R  SOUNG.,@mrsong.6851,1094860,"1,094,860 views",11 months ago,330,3317.76,4872,81.2,True
discovery_dark_academia_piano,dark academia classical music 1 hour studying rain,36.61,R-bI0AhSyU0,https://www.youtube.com/watch?v=R-bI0AhSyU0,"rain, books and coffee (playlist)",nobody,@nouboudy,3620254,"3,620,254 views",3 years ago,1095,3306.17,3751,62.52,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,36.58,M3Ayn2D4fsw,https://www.youtube.com/watch?v=M3Ayn2D4fsw,The Last Druid of Eiradûn | Fantasy Celtic Ambience | Relaxing Music [No Ads],Strings of Eternity,@StringsofEternity,888876,"888,876 views",9 months ago,270,3292.13,3888,64.8,True
discovery_afro_deep_house,afro house sunset mix 1 hour deep house,36.51,ZvHAzQYqo2c,https://www.youtube.com/watch?v=ZvHAzQYqo2c,SUMMER AFRO HOUSE Sunset Mix | Mediterranean Vibes - Settow,Settow,/channel/UCGoneC-r5rZxcK-JQdeu1yA,1188249,"1,188,249 views",1 year ago,365,3255.48,3645,60.75,True
discovery_dark_academia_piano,gothic study music dark academia ambience,36.23,JysBFGEuYfM,https://www.youtube.com/watch?v=JysBFGEuYfM,Dark Academia Piano | Quiet Gothic Village Study Ambience with Rain for Deep Focus & Relax,Ashen Codex,@ashencodex,73586,"73,586 views",4 months ago,120,613.22,11850,197.5,True
discovery_afro_deep_house,afro melodic house mix 2026 long mix,35.89,UN4ynj4lF4w,https://www.youtube.com/watch?v=UN4ynj4lF4w,🔥 AFRO / MELODIC HOUSE 2026 - DEEP & HYPNOTIC SET SOULFUL JOURNEY 🔥 BLACK COFFEE INSPIRED,House Mix Afro,@HouseMixAfro,530300,"530,300 views",6 months ago,180,2946.11,4339,72.32,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,35.7,yA72SLY1obM,https://www.youtube.com/watch?v=yA72SLY1obM,The Light that Stayed | Fantasy Celtic Ambience | Relaxing Music [No Ads],Strings of Eternity,@StringsofEternity,62747,"62,747 views",6 months ago,180,348.59,11620,193.67,True
discovery_dark_academia_piano,gothic study music dark academia ambience,35.65,g1tibrzRP88,https://www.youtube.com/watch?v=g1tibrzRP88,Cozy Gothic Study Room | Dark Academia Winter Ambience for Reading | Relaxing Piano & Violin,Dark Academia ,@darkmusicno1,58243,"58,243 views",Streamed 6 months ago,180,323.57,42896,714.93,True
discovery_dark_academia_piano,gothic study music dark academia ambience,35.64,tWaRAfwAqms,https://www.youtube.com/watch?v=tWaRAfwAqms,Winter Study Room in a Gothic Dark Library❄️Haunting Piano & Cello |Dark Academia Fireplace Ambience,Dark Academia ,@darkmusicno1,57633,"57,633 views",Streamed 6 months ago,180,320.18,42900,715.0,True
current_dark_deep_house_noir_pulse,dark progressive house mix no vocals 1 hour 2026,35.62,V-VYxhQViWo,https://www.youtube.com/watch?v=V-VYxhQViWo,Best of Deep House [2026] | Chill Mix & Deep Feelings | #1 Music Compilation,Adrit,/channel/UC_YqhZpS1kjp1zdC7C6Rqjw,674912,"674,912 views",8 months ago,240,2812.13,5067,84.45,True
discovery_latin_gospel_lofi,christian lofi beats prayer study 1 hour,35.62,LIKr7gdklss,https://www.youtube.com/watch?v=LIKr7gdklss,"🕊️Christian Lofi Playlist  | 2 Hours of Prayer Music for Study, Anxiety Relief, Relax, Chill Music",REDEFINED TV,@Beredefined,18494,"18,494 views",2 months ago,60,308.23,8370,139.5,True
discovery_dark_academia_piano,gothic study music dark academia ambience,35.57,u6rXqOs_Yas,https://www.youtube.com/watch?v=u6rXqOs_Yas,Gothic Reading Room in the Victorian Winter Library ❄️ Dark Academia Music for Study & Deep Focus,𝐃𝐫𝐞𝐚𝐦𝐲 𝐃𝐚𝐫𝐤 𝐀𝐜𝐚𝐝𝐞𝐦𝐢𝐚,@DreamyDarkAcademia,51570,"51,570 views",Streamed 6 months ago,180,286.5,42897,714.95,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,35.55,wH5jgSKvAM8,https://www.youtube.com/watch?v=wH5jgSKvAM8,"Soft Wool, Morning Light | Fantasy Celtic Ambience | Relaxing Music [No Ads]",Strings of Eternity,@StringsofEternity,32925,"32,925 views",4 months ago,120,274.38,12011,200.18,True
discovery_cinematic_celtic_ambient,celtic ambient music 1 hour medieval fantasy relaxing,35.43,peH7l4hMa1Q,https://www.youtube.com/watch?v=peH7l4hMa1Q,Quiet before the Hunt | Fantasy Celtic Ambience | Relaxing Music [No Ads],Strings of Eternity,@StringsofEternity,38476,"38,476 views",6 months ago,180,213.76,10971,182.85,True
discovery_afro_deep_house,afro house sunset mix 1 hour deep house,35.4,gyTKVzwFmA8,https://www.youtube.com/watch?v=gyTKVzwFmA8,AFRO HOUSE SUNSET MIX | 2 Hours | Liam Conner | 4K,Liam Conner,/channel/UCzwjWFrn9Q-Vt1yxeuceVdQ,72279,"72,279 views",1 year ago,365,198.02,8543,142.38,True
discovery_dark_academia_piano,gothic study music dark academia ambience,35.33,18wqoRtScmk,https://www.youtube.com/watch?v=18wqoRtScmk,"You're Studying in a Gothic Library with Fireplace Ambience | Dark Academia Music for Reading, Relax",Dark Academia ,@darkmusicno1,25035,"25,035 views",Streamed 5 months ago,150,166.9,42896,714.93,True
